"","date","company_name","revenue"
"18920",2013-01-07,"060001283",144
"18921",2013-01-07,"060001286",69
"18922",2013-01-07,"060001287",57
"18923",2013-01-07,"060001288",79
"18924",2013-01-07,"060001289",74
"18925",2013-01-07,"060001290",70
"18926",2013-01-07,"060001291",88
"18927",2013-01-07,"060001292",117
"18928",2013-01-07,"060001294",83
"18929",2013-01-07,"060001295",82
"18930",2013-01-07,"060001297",71
"18931",2013-01-07,"060001298",94
"18932",2013-01-07,"060001299",120
"18933",2013-01-07,"060001300",87
"18934",2013-01-07,"060001301",89
"18935",2013-01-07,"060001302",95
"18936",2013-01-07,"060001303",74
"18937",2013-01-07,"060001304",118
"18938",2013-01-07,"060001306",75
"18939",2013-01-07,"060001307",98
"18940",2013-01-07,"060001308",65
"18941",2013-01-07,"060001309",106
"18942",2013-01-07,"060001310",41
"18943",2013-01-07,"060001311",103
"18944",2013-01-07,"060001313",89
"18945",2013-01-07,"060001314",80
"18946",2013-01-07,"060001316",78
"18947",2013-01-07,"060001317",91
"18948",2013-01-07,"060001319",105
"18949",2013-01-07,"060001323",95
"18950",2013-01-07,"060001324",91
"18951",2013-01-07,"060001325",107
"18952",2013-01-07,"060001327",109
"18953",2013-01-07,"060001328",87
"18954",2013-01-07,"060001329",76
"18955",2013-01-07,"060001330",98
"18956",2013-01-07,"060001331",81
"18957",2013-01-07,"060001332",93
"18958",2013-01-07,"060001333",46
"18959",2013-01-07,"060001334",120
"18960",2013-01-07,"060001335",87
"18961",2013-01-07,"060001337",81
"18962",2013-01-07,"060001338",71
"18963",2013-01-07,"060001339",62
"18964",2013-01-07,"060001341",113
"18965",2013-01-07,"060001342",70
"18966",2013-01-07,"060001343",91
"18967",2013-01-07,"060001345",52
"18968",2013-01-07,"060001347",107
"18969",2013-01-07,"060001348",99
"18970",2013-01-07,"060001349",101
"18971",2013-01-07,"060001350",62
"18972",2013-01-07,"060001353",85
"18973",2013-01-07,"060001354",80
"18974",2013-01-07,"060001355",63
"18975",2013-01-07,"060001360",67
"18976",2013-01-07,"060001361",91
"18977",2013-01-07,"060001363",98
"18978",2013-01-07,"060001364",70
"18979",2013-01-07,"060001366",97
"18980",2013-01-07,"060001370",92
"18981",2013-01-07,"060001371",91
"18982",2013-01-07,"060001372",103
"18983",2013-01-07,"060001373",53
"18984",2013-01-07,"060001374",104
"18985",2013-01-07,"060001379",56
"18986",2013-01-07,"060001380",61
"18987",2013-01-07,"060001381",57
"18988",2013-01-07,"060001382",60
"18989",2013-01-07,"060001383",68
"18990",2013-01-07,"060001385",129
"18991",2013-01-07,"060001386",92
"18992",2013-01-07,"060001387",45
"18993",2013-01-07,"060001388",90
"18994",2013-01-07,"060001390",89
"18995",2013-01-07,"060001391",98
"18996",2013-01-07,"060001392",78
"18997",2013-01-07,"060001393",70
"18998",2013-01-07,"060001394",85
"18999",2013-01-07,"060001395",56
"19000",2013-01-07,"060001396",72
"19001",2013-01-07,"060001397",51
"19002",2013-01-07,"060001399",51
"19003",2013-01-07,"060001400",64
"19004",2013-01-07,"060001401",73
"19005",2013-01-07,"060001402",77
"19006",2013-01-07,"060001403",91
"19007",2013-01-07,"060001404",71
"19008",2013-01-07,"060001405",54
"19009",2013-01-07,"060001407",80
"19010",2013-01-07,"060001408",78
"19011",2013-01-07,"060001410",87
"19012",2013-01-07,"060001411",67
"19013",2013-01-07,"060001412",68
"19014",2013-01-07,"060001413",74
"19015",2013-01-07,"060001414",62
"19016",2013-01-07,"060001416",84
"19017",2013-01-07,"060001417",76
"19018",2013-01-07,"060001418",68
"19019",2013-01-07,"060001420",68
"19020",2013-01-07,"060001422",74
"19021",2013-01-07,"060001424",104
"19022",2013-01-07,"060001425",50
"19023",2013-01-07,"060001426",109
"19024",2013-01-07,"060001428",72
"19025",2013-01-07,"060001429",61
"19026",2013-01-07,"060001430",92
"19027",2013-01-07,"060001431",69
"19028",2013-01-07,"060001432",62
"19029",2013-01-07,"060001433",63
"19030",2013-01-07,"060001435",80
"19031",2013-01-07,"060001436",94
"19032",2013-01-07,"060001437",72
"19033",2013-01-07,"060001438",68
"19034",2013-01-07,"060001439",58
"19035",2013-01-07,"060001440",65
"19036",2013-01-07,"060001445",84
"19037",2013-01-07,"060001447",70
"19038",2013-01-07,"060001448",65
"19039",2013-01-07,"060001449",75
"19040",2013-01-07,"060001451",113
"19041",2013-01-07,"060001452",111
"19042",2013-01-07,"060001453",68
"19043",2013-01-07,"060001455",82
"19044",2013-01-07,"060001456",76
"19045",2013-01-07,"060001457",50
"19046",2013-01-07,"060001459",58
"19047",2013-01-07,"060001462",63
"19048",2013-01-07,"060001464",57
"19049",2013-01-07,"060001465",66
"19050",2013-01-07,"060001467",86
"19051",2013-01-07,"060001468",88
"19052",2013-01-07,"060001471",72
"19053",2013-01-07,"060001472",81
"19054",2013-01-07,"060001473",96
"19055",2013-01-07,"060001475",48
"19056",2013-01-07,"060001478",96
"19057",2013-01-07,"060001479",73
"19058",2013-01-07,"060001480",41
"19059",2013-01-07,"060001481",80
"19060",2013-01-07,"060001483",73
"19061",2013-01-07,"060001485",60
"19062",2013-01-07,"060001486",90
"19063",2013-01-07,"060001487",48
"19064",2013-01-07,"060001488",88
"19065",2013-01-07,"060001489",78
"19066",2013-01-07,"060001490",70
"19067",2013-01-07,"060001494",91
"19068",2013-01-07,"060001498",73
"19069",2013-01-07,"060001499",98
"19070",2013-01-07,"060001501",102
"19071",2013-01-07,"060001503",78
"19072",2013-01-07,"060001504",79
"19073",2013-01-07,"060001506",69
"19074",2013-01-07,"060001508",83
"19075",2013-01-07,"060001509",53
"19076",2013-01-07,"060001510",48
"19077",2013-01-07,"060001511",86
"19078",2013-01-07,"060001512",67
"19079",2013-01-07,"060001514",77
"19080",2013-01-07,"060001515",81
"19081",2013-01-07,"060001516",75
"19082",2013-01-07,"060001517",58
"19083",2013-01-07,"060001521",58
"19084",2013-01-07,"060001522",106
"19085",2013-01-07,"060001524",101
"19086",2013-01-07,"060001527",68
"19087",2013-01-07,"060001529",87
"19088",2013-01-07,"060001530",70
"19089",2013-01-07,"060001532",66
"19090",2013-01-07,"060001535",132
"19091",2013-01-07,"060001536",52
"19092",2013-01-07,"060001537",112
"19093",2013-01-07,"060001538",79
"19094",2013-01-07,"060001540",117
"19095",2013-01-07,"060001542",81
"19096",2013-01-07,"060001544",86
"19097",2013-01-07,"060001545",83
"19098",2013-01-07,"060001546",54
"19099",2013-01-07,"060001547",47
"19100",2013-01-07,"060001550",58
"19101",2013-01-07,"060001551",65
"19102",2013-01-07,"060001552",39
"19103",2013-01-07,"060001553",115
"19104",2013-01-07,"060001554",87
"19105",2013-01-07,"060001560",57
"19106",2013-01-07,"060001563",127
"19107",2013-01-07,"060001564",118
"19108",2013-01-07,"060001565",100
"19109",2013-01-07,"060001566",105
"19110",2013-01-07,"060001569",86
"19111",2013-01-07,"060001570",98
"19112",2013-01-07,"060001571",107
"19113",2013-01-07,"060001573",51
"19114",2013-01-07,"060001574",126
"19115",2013-01-07,"060001575",86
"19116",2013-01-07,"060001577",75
"19117",2013-01-07,"060001581",78
"19118",2013-01-07,"060001582",97
"19119",2013-01-07,"060001585",100
"19120",2013-01-07,"060001586",78
"19121",2013-01-07,"060001587",77
"19122",2013-01-07,"060001588",85
"19123",2013-01-07,"060001590",79
"19124",2013-01-07,"060001592",86
"19125",2013-01-07,"060001593",72
"19126",2013-01-07,"060001595",99
"19127",2013-01-07,"060001596",74
"19128",2013-01-07,"060001597",54
"19129",2013-01-07,"060001599",78
"19130",2013-01-07,"060001600",71
"19131",2013-01-07,"060001601",78
"19132",2013-01-07,"060001603",99
"19133",2013-01-07,"060001604",46
"19134",2013-01-07,"060001605",40
"19135",2013-01-07,"060001607",74
"19136",2013-01-07,"060001608",79
"19137",2013-01-07,"060001609",54
"19138",2013-01-07,"060001610",104
"19139",2013-01-07,"060001611",97
"19140",2013-01-07,"060001612",81
"19141",2013-01-07,"060001613",99
"19142",2013-01-07,"060001616",77
"19143",2013-01-07,"060001618",75
"19144",2013-01-07,"060001619",65
"19145",2013-01-07,"060001620",74
"19146",2013-01-07,"060001621",34
"19147",2013-01-07,"060001622",88
"19148",2013-01-07,"060001623",80
"19149",2013-01-07,"060001626",99
"19150",2013-01-07,"060001628",94
"19151",2013-01-07,"060001629",91
"19152",2013-01-07,"060001631",83
"19153",2013-01-07,"060001632",129
"19154",2013-01-07,"060001633",91
"19155",2013-01-07,"060001634",104
"19156",2013-01-07,"060001635",66
"19157",2013-01-07,"060001638",92
"19158",2013-01-07,"060001639",38
"19159",2013-01-07,"060001640",55
"19160",2013-01-07,"060001641",83
"19161",2013-01-07,"060001642",83
"19162",2013-01-07,"060001643",82
"19163",2013-01-07,"060001644",71
"19164",2013-01-07,"060001645",95
"19165",2013-01-07,"060001648",66
"19166",2013-01-07,"060001649",76
"19167",2013-01-07,"060001650",76
"19168",2013-01-07,"060001651",79
"19169",2013-01-07,"060001652",98
"19170",2013-01-07,"060001654",98
"19171",2013-01-07,"060001655",78
"19172",2013-01-07,"060001657",92
"19173",2013-01-07,"060001658",115
"19174",2013-01-07,"060001659",57
"19175",2013-01-07,"060001660",75
"19176",2013-01-07,"060001661",97
"19177",2013-01-07,"060001662",83
"19178",2013-01-07,"060001663",42
"19179",2013-01-07,"060001665",88
"19180",2013-01-07,"060001666",82
"19181",2013-01-07,"060001668",73
"19182",2013-01-07,"060001671",83
"19183",2013-01-07,"060001672",55
"19184",2013-01-07,"060001674",82
"19185",2013-01-07,"060001675",108
"19186",2013-01-07,"060001677",69
"19187",2013-01-07,"060001678",84
"19188",2013-01-07,"060001679",50
"19189",2013-01-07,"060001680",80
"19190",2013-01-07,"060001681",97
"19191",2013-01-07,"060001682",45
"19192",2013-01-07,"060001683",89
"19193",2013-01-07,"060001684",59
"19194",2013-01-07,"060001687",90
"19195",2013-01-07,"060001688",35
"19196",2013-01-07,"060001689",91
"19197",2013-01-07,"060001690",70
"19198",2013-01-07,"060001691",67
"19199",2013-01-07,"060001692",49
"19200",2013-01-07,"060001693",74
"19201",2013-01-07,"060001694",84
"19202",2013-01-07,"060001695",51
"19203",2013-01-07,"060001696",52
"19204",2013-01-07,"060001697",85
"19205",2013-01-07,"060001698",56
"19206",2013-01-07,"060001699",76
"19207",2013-01-07,"060001701",70
"19208",2013-01-07,"060001703",48
"19209",2013-01-07,"060001704",84
"19210",2013-01-07,"060001705",97
"19211",2013-01-07,"060001706",80
"19212",2013-01-07,"060001707",69
"19213",2013-01-07,"060001708",82
"19214",2013-01-07,"060001709",95
"19215",2013-01-07,"060001710",108
"19216",2013-01-07,"060001711",89
"19217",2013-01-07,"060001712",65
"19218",2013-01-07,"060001715",90
"19219",2013-01-07,"060001716",75
"19220",2013-01-07,"060001717",72
"19221",2013-01-07,"060001718",77
"19222",2013-01-07,"060001719",89
"19223",2013-01-07,"060001720",76
"19224",2013-01-07,"060001721",76
"19225",2013-01-07,"060001723",56
"19226",2013-01-07,"060001724",47
"19227",2013-01-07,"060001725",72
"19228",2013-01-07,"060001726",57
"19229",2013-01-07,"060001728",72
"19230",2013-01-07,"060001729",62
"19231",2013-01-07,"060001732",104
"19232",2013-01-07,"060001735",84
"19233",2013-01-07,"060001736",95
"19234",2013-01-07,"060001737",92
"19235",2013-01-07,"060001738",51
"19236",2013-01-07,"060001739",95
"19237",2013-01-07,"060001740",79
"19238",2013-01-07,"060001741",25
"19239",2013-01-07,"060001742",100
"19240",2013-01-07,"060001743",83
"19241",2013-01-07,"060001745",64
"19242",2013-01-07,"060001746",109
"19243",2013-01-07,"060001747",90
"19244",2013-01-07,"060001748",94
"19245",2013-01-07,"060001749",107
"19246",2013-01-07,"060001750",76
"19247",2013-01-07,"060001751",114
"19248",2013-01-07,"060001752",55
"19249",2013-01-07,"060001753",119
"19250",2013-01-07,"060001755",106
"19251",2013-01-07,"060001756",95
"19252",2013-01-07,"060001758",79
"19253",2013-01-07,"060001759",86
"19254",2013-01-07,"060001760",62
"19255",2013-01-07,"060001761",52
"19256",2013-01-07,"060001762",61
"19257",2013-01-07,"060001763",90
"19258",2013-01-07,"060001764",96
"19259",2013-01-07,"060001765",69
"19260",2013-01-07,"060001767",45
"19261",2013-01-07,"060001768",87
"19262",2013-01-07,"060001770",64
"19263",2013-01-07,"060001771",75
"19264",2013-01-07,"060001773",101
"19265",2013-01-07,"060001774",70
"19266",2013-01-07,"060001775",91
"19267",2013-01-07,"060001776",123
"19268",2013-01-07,"060001777",76
"19269",2013-01-07,"060001778",79
"19270",2013-01-07,"060001780",103
"19271",2013-01-07,"060001781",61
"19272",2013-01-07,"060001783",78
"19273",2013-01-07,"060001784",98
"19274",2013-01-07,"060001786",94
"19275",2013-01-07,"060001787",73
"19276",2013-01-07,"060001788",107
"19277",2013-01-07,"060001790",83
"19278",2013-01-07,"060001794",128
"19279",2013-01-07,"060001795",88
"19280",2013-01-07,"060001797",74
"19281",2013-01-07,"060001798",79
"19282",2013-01-07,"060001799",56
"19283",2013-01-07,"060001800",82
"19284",2013-01-07,"060001801",94
"19285",2013-01-07,"060001803",72
"19286",2013-01-07,"060001804",111
"19287",2013-01-07,"060001805",91
"19288",2013-01-07,"060001806",62
"19289",2013-01-07,"060001807",93
"19290",2013-01-07,"060001808",73
"19291",2013-01-07,"060001812",112
"19292",2013-01-07,"060001813",73
"19293",2013-01-07,"060001814",78
"19294",2013-01-07,"060001820",86
"19295",2013-01-07,"060001821",68
"19296",2013-01-07,"060001822",90
"19297",2013-01-07,"060001824",96
"19298",2013-01-07,"060001827",87
"19299",2013-01-07,"060001828",58
"19300",2013-01-07,"060001829",83
"19301",2013-01-07,"060001831",93
"19302",2013-01-07,"060001832",96
"19303",2013-01-07,"060001835",90
"19304",2013-01-07,"060001836",102
"19305",2013-01-07,"060001837",95
"19306",2013-01-07,"060001838",53
"19307",2013-01-07,"060001841",90
"19308",2013-01-07,"060001843",99
"19309",2013-01-07,"060001844",55
"19310",2013-01-07,"060001847",79
"19311",2013-01-07,"060001849",109
"19312",2013-01-07,"060001850",73
"19313",2013-01-07,"060001851",77
"19314",2013-01-07,"060001855",106
"19315",2013-01-07,"060001857",131
"19316",2013-01-07,"060001858",49
"19317",2013-01-07,"060001860",86
"19318",2013-01-07,"060001861",82
"19319",2013-01-07,"060001862",43
"19320",2013-01-07,"060001864",48
"19321",2013-01-07,"060001865",75
"19322",2013-01-07,"060001867",57
"19323",2013-01-07,"060001868",92
"19324",2013-01-07,"060001872",75
"19325",2013-01-07,"060001873",81
"19326",2013-01-07,"060001874",94
"19327",2013-01-07,"060001876",75
"19328",2013-01-07,"060001877",92
"19329",2013-01-07,"060001880",78
"19330",2013-01-07,"060001882",60
"19331",2013-01-07,"060001883",95
"19332",2013-01-07,"060001885",87
"19333",2013-01-07,"060001886",73
"19334",2013-01-07,"060001887",79
"19335",2013-01-07,"060001888",67
"19336",2013-01-07,"060001889",99
"19337",2013-01-07,"060001890",68
"19338",2013-01-07,"060001891",92
"19339",2013-01-07,"060001892",96
"19340",2013-01-07,"060001893",74
"19341",2013-01-07,"060001894",80
"19342",2013-01-07,"060001895",100
"19343",2013-01-07,"060001896",68
"19344",2013-01-07,"060001897",92
"19345",2013-01-07,"060001899",68
"19346",2013-01-07,"060001902",63
"19347",2013-01-07,"060001903",95
"19348",2013-01-07,"060001905",46
"19349",2013-01-07,"060001907",130
"19350",2013-01-07,"060001908",23
"19351",2013-01-07,"060001909",56
"19352",2013-01-07,"060001911",121
"19353",2013-01-07,"060001912",84
"19354",2013-01-07,"060001913",67
"19355",2013-01-07,"060001914",126
"19356",2013-01-07,"060001915",95
"19357",2013-01-07,"060001916",63
"19358",2013-01-07,"060001918",87
"19359",2013-01-07,"060001919",65
"19360",2013-01-07,"060001921",79
"19361",2013-01-07,"060001923",82
"19362",2013-01-07,"060001925",85
"19363",2013-01-07,"060001926",81
"19364",2013-01-07,"060001928",75
"19365",2013-01-07,"060001929",107
"19366",2013-01-07,"060001930",101
"19367",2013-01-07,"060001931",100
"19368",2013-01-07,"060001932",91
"19369",2013-01-07,"060001933",79
"19370",2013-01-07,"060001934",68
"19371",2013-01-07,"060001935",81
"19372",2013-01-07,"060001936",83
"19373",2013-01-07,"060001937",83
"19374",2013-01-07,"060001938",87
"19375",2013-01-07,"060001939",81
"19376",2013-01-07,"060001940",64
"19377",2013-01-07,"060001941",86
"19378",2013-01-07,"060001944",66
"19379",2013-01-07,"060001947",73
"19380",2013-01-07,"060001948",90
"19381",2013-01-07,"060001949",76
"19382",2013-01-07,"060001950",50
"19383",2013-01-07,"060001953",68
"19384",2013-01-07,"060001955",102
"19385",2013-01-07,"060001956",88
"19386",2013-01-07,"060001958",74
"19387",2013-01-07,"060001960",67
"19388",2013-01-07,"060001961",77
"19389",2013-01-07,"060001962",74
"19390",2013-01-07,"060001963",105
"19391",2013-01-07,"060001965",97
"19392",2013-01-07,"060001967",75
"19393",2013-01-07,"060001968",36
"19394",2013-01-07,"060001969",86
"19395",2013-01-07,"060001970",51
"19396",2013-01-07,"060001972",86
"19397",2013-01-07,"060001973",49
"19398",2013-01-07,"060001975",99
"19399",2013-01-07,"060001976",76
"19400",2013-01-07,"060001977",54
"19401",2013-01-07,"060001979",85
"19402",2013-01-07,"060001980",71
"19403",2013-01-07,"060001981",97
"19404",2013-01-07,"060001982",84
"19405",2013-01-07,"060001984",103
"19406",2013-01-07,"060001985",42
"19407",2013-01-07,"060001986",52
"19408",2013-01-07,"060001987",80
"19409",2013-01-07,"060001988",59
"19410",2013-01-07,"060001990",70
"19411",2013-01-07,"060001991",61
"19412",2013-01-07,"060001995",81
"19413",2013-01-07,"060001996",86
"19414",2013-01-07,"060001997",89
"19415",2013-01-07,"060001998",84
"19416",2013-01-07,"060001999",74
"19417",2013-01-07,"060002000",69
"19418",2013-01-07,"060002001",37
"19419",2013-01-07,"060002002",77
"19420",2013-01-07,"060002005",65
"19421",2013-01-07,"060002006",88
"19422",2013-01-07,"060002007",109
"19423",2013-01-07,"060002009",69
"19424",2013-01-07,"060002010",66
"19425",2013-01-07,"060002011",95
"19426",2013-01-07,"060002014",63
"19427",2013-01-07,"060002016",90
"19428",2013-01-07,"060002017",100
"19429",2013-01-07,"060002019",83
"19430",2013-01-07,"060002021",53
"19431",2013-01-07,"060002022",79
"19432",2013-01-07,"060002023",69
"19433",2013-01-07,"060002024",67
"19434",2013-01-07,"060002025",86
"19435",2013-01-07,"060002026",93
"19436",2013-01-07,"060002027",79
"19437",2013-01-07,"060002028",72
"19438",2013-01-07,"060002029",73
"19439",2013-01-07,"060002031",76
"19440",2013-01-07,"060002033",118
"19441",2013-01-07,"060002034",93
"19442",2013-01-07,"060002035",56
"19443",2013-01-07,"060002036",58
"19444",2013-01-07,"060002041",72
"19445",2013-01-07,"060002042",79
"19446",2013-01-07,"060002043",89
"19447",2013-01-07,"060002044",84
"19448",2013-01-07,"060002045",99
"19449",2013-01-07,"060002050",116
"19450",2013-01-07,"060002051",60
"19451",2013-01-07,"060002052",93
"19452",2013-01-07,"060002053",66
"19453",2013-01-07,"060002055",86
"19454",2013-01-07,"060002056",77
"19455",2013-01-07,"060002057",109
"19456",2013-01-07,"060002060",79
"19457",2013-01-07,"060002063",70
"19458",2013-01-07,"060002064",74
"19459",2013-01-07,"060002065",38
"19460",2013-01-07,"060002068",79
"19461",2013-01-07,"060002069",96
"19462",2013-01-07,"060002070",122
"19463",2013-01-07,"060002071",37
"19464",2013-01-07,"060002072",31
"19465",2013-01-07,"060002073",96
"19466",2013-01-07,"060002074",79
"19467",2013-01-07,"060002077",94
"19468",2013-01-07,"060002078",46
"19469",2013-01-07,"060002080",90
"19470",2013-01-07,"060002081",93
"19471",2013-01-07,"060002082",48
"19472",2013-01-07,"060002083",75
"19473",2013-01-07,"060002084",82
"19474",2013-01-07,"060002085",92
"19475",2013-01-07,"060002086",90
"19476",2013-01-07,"060002087",65
"19477",2013-01-07,"060002088",120
"19478",2013-01-07,"060002089",53
"19479",2013-01-07,"060002090",48
"19480",2013-01-07,"060002091",100
"19481",2013-01-07,"060002092",93
"19482",2013-01-07,"060002093",77
"19483",2013-01-07,"060002094",65
"19484",2013-01-07,"060002095",70
"19485",2013-01-07,"060002097",112
"19486",2013-01-07,"060002098",34
"19487",2013-01-07,"060002099",122
"19488",2013-01-07,"060002100",104
"19489",2013-01-07,"060002101",78
"19490",2013-01-07,"060002104",89
"19491",2013-01-07,"060002105",82
"19492",2013-01-07,"060002106",73
"19493",2013-01-07,"060002107",60
"19494",2013-01-07,"060002108",136
"19495",2013-01-07,"060002109",92
"19496",2013-01-07,"060002112",72
"19497",2013-01-07,"060002114",53
"19498",2013-01-07,"060002115",88
"19499",2013-01-07,"060002116",79
"19500",2013-01-07,"060002117",84
"19501",2013-01-07,"060002118",98
"19502",2013-01-07,"060002119",90
"19503",2013-01-07,"060002120",48
"19504",2013-01-07,"060002121",52
"19505",2013-01-07,"060002123",75
"19506",2013-01-07,"060002124",93
"19507",2013-01-07,"060002126",96
"19508",2013-01-07,"060002127",82
"19509",2013-01-07,"060002128",55
"19510",2013-01-07,"060002130",67
"19511",2013-01-07,"060002131",114
"19512",2013-01-07,"060002132",89
"19513",2013-01-07,"060002135",110
"19514",2013-01-07,"060002137",90
"19515",2013-01-07,"060002139",111
"19516",2013-01-07,"060002140",72
"19517",2013-01-07,"060002144",84
"19518",2013-01-07,"060002147",66
"19519",2013-01-07,"060002150",79
"19520",2013-01-07,"060002151",60
"19521",2013-01-07,"060002153",100
"19522",2013-01-07,"060002154",84
"19523",2013-01-07,"060002156",83
"19524",2013-01-07,"060002157",53
"19525",2013-01-07,"060002158",57
"19526",2013-01-07,"060002159",67
"19527",2013-01-07,"060002161",79
"19528",2013-01-07,"060002162",117
"19529",2013-01-07,"060002163",90
"19530",2013-01-07,"060002164",85
"19531",2013-01-07,"060002166",91
"19532",2013-01-07,"060002168",94
"19533",2013-01-07,"060002170",109
"19534",2013-01-07,"060002173",93
"19535",2013-01-07,"060002174",81
"19536",2013-01-07,"060002177",58
"19537",2013-01-07,"060002178",98
"19538",2013-01-07,"060002179",65
"19539",2013-01-07,"060002180",98
"19540",2013-01-07,"060002181",94
"19541",2013-01-07,"060002182",80
"19542",2013-01-07,"060002183",107
"19543",2013-01-07,"060002184",69
"19544",2013-01-07,"060002185",100
"19545",2013-01-07,"060002186",98
"19546",2013-01-07,"060002188",89
"19547",2013-01-07,"060002190",47
"19548",2013-01-07,"060002191",96
"19549",2013-01-07,"060002192",85
"19550",2013-01-07,"060002196",57
"19551",2013-01-07,"060002197",40
"19552",2013-01-07,"060002198",60
"19553",2013-01-07,"060002199",59
"19554",2013-01-07,"060002200",99
"19555",2013-01-08,"010000524",23
"19556",2013-01-08,"010000528",33
"19557",2013-01-08,"010000529",36
"19558",2013-01-08,"010000532",69
"19559",2013-01-08,"010000535",34
"19560",2013-01-08,"010000537",28
"19561",2013-01-08,"010000541",17
"19562",2013-01-08,"010000543",44
"19563",2013-01-08,"010000544",43
"19564",2013-01-08,"010000547",-2
"19565",2013-01-08,"010000552",3
"19566",2013-01-08,"010000553",59
"19567",2013-01-08,"010000560",37
"19568",2013-01-08,"010000563",13
"19569",2013-01-08,"010000569",13
"19570",2013-01-08,"010000576",54
"19571",2013-01-08,"010000580",47
"19572",2013-01-08,"010000584",38
"19573",2013-01-08,"010000585",60
"19574",2013-01-08,"010000593",49
"19575",2013-01-08,"010000604",36
"19576",2013-01-08,"010000606",59
"19577",2013-01-08,"010000610",50
"19578",2013-01-08,"010000613",30
"19579",2013-01-08,"010000620",0
"19580",2013-01-08,"010000622",17
"19581",2013-01-08,"010000631",80
"19582",2013-01-08,"010000637",34
"19583",2013-01-08,"010000639",16
"19584",2013-01-08,"010000645",1
"19585",2013-01-08,"010000659",15
"19586",2013-01-08,"010000661",9
"19587",2013-01-08,"010000671",16
"19588",2013-01-08,"010000680",39
"19589",2013-01-08,"010000681",49
"19590",2013-01-08,"010000684",10
"19591",2013-01-08,"010000702",56
"19592",2013-01-08,"010000707",29
"19593",2013-01-08,"010000712",52
"19594",2013-01-08,"010000715",76
"19595",2013-01-08,"010000719",41
"19596",2013-01-08,"010000724",20
"19597",2013-01-08,"010000727",-7
"19598",2013-01-08,"010000728",47
"19599",2013-01-08,"010000736",51
"19600",2013-01-08,"010000738",11
"19601",2013-01-08,"010000741",68
"19602",2013-01-08,"010000744",32
"19603",2013-01-08,"010000747",26
"19604",2013-01-08,"010000748",58
"19605",2013-01-08,"010000749",8
"19606",2013-01-08,"010000753",52
"19607",2013-01-08,"010000756",47
"19608",2013-01-08,"010000758",17
"19609",2013-01-08,"010000760",48
"19610",2013-01-08,"010000762",-1
"19611",2013-01-08,"010000770",5
"19612",2013-01-08,"010000772",25
"19613",2013-01-08,"010000790",-15
"19614",2013-01-08,"010000793",75
"19615",2013-01-08,"010000799",39
"19616",2013-01-08,"010000800",48
"19617",2013-01-08,"010000806",51
"19618",2013-01-08,"010000808",16
"19619",2013-01-08,"010000811",23
"19620",2013-01-08,"010000814",68
"19621",2013-01-08,"010000818",48
"19622",2013-01-08,"010000839",59
"19623",2013-01-08,"010000842",69
"19624",2013-01-08,"010000844",50
"19625",2013-01-08,"010000853",25
"19626",2013-01-08,"010000861",49
"19627",2013-01-08,"010000864",31
"19628",2013-01-08,"010000869",25
"19629",2013-01-08,"010000870",3
"19630",2013-01-08,"010000880",28
"19631",2013-01-08,"010000884",30
"19632",2013-01-08,"010000889",26
"19633",2013-01-08,"010000890",30
"19634",2013-01-08,"010000893",40
"19635",2013-01-08,"010000894",2
"19636",2013-01-08,"010000898",69
"19637",2013-01-08,"010000899",45
"19638",2013-01-08,"010000910",43
"19639",2013-01-08,"010000913",37
"19640",2013-01-08,"010000915",40
"19641",2013-01-08,"010000916",4
"19642",2013-01-08,"010000917",14
"19643",2013-01-08,"010000924",7
"19644",2013-01-08,"010000940",41
"19645",2013-01-08,"010000947",3
"19646",2013-01-08,"010000984",28
"19647",2013-01-08,"010000987",-7
"19648",2013-01-08,"010000988",30
"19649",2013-01-08,"010000990",29
"19650",2013-01-08,"020000472",24
"19651",2013-01-08,"020000474",60
"19652",2013-01-08,"020000478",50
"19653",2013-01-08,"020000480",29
"19654",2013-01-08,"020000481",39
"19655",2013-01-08,"020000483",16
"19656",2013-01-08,"020000485",61
"19657",2013-01-08,"020000487",52
"19658",2013-01-08,"020000488",69
"19659",2013-01-08,"020000492",55
"19660",2013-01-08,"020000499",48
"19661",2013-01-08,"020000504",44
"19662",2013-01-08,"020000508",89
"19663",2013-01-08,"020000509",44
"19664",2013-01-08,"020000510",22
"19665",2013-01-08,"020000516",34
"19666",2013-01-08,"020000517",17
"19667",2013-01-08,"020000520",21
"19668",2013-01-08,"020000521",41
"19669",2013-01-08,"020000525",57
"19670",2013-01-08,"020000527",-10
"19671",2013-01-08,"020000529",49
"19672",2013-01-08,"020000530",44
"19673",2013-01-08,"020000532",47
"19674",2013-01-08,"020000533",60
"19675",2013-01-08,"020000538",67
"19676",2013-01-08,"020000539",34
"19677",2013-01-08,"020000541",60
"19678",2013-01-08,"020000542",56
"19679",2013-01-08,"020000543",40
"19680",2013-01-08,"020000544",36
"19681",2013-01-08,"020000546",43
"19682",2013-01-08,"020000549",66
"19683",2013-01-08,"020000553",52
"19684",2013-01-08,"020000554",32
"19685",2013-01-08,"020000557",52
"19686",2013-01-08,"020000559",43
"19687",2013-01-08,"020000561",34
"19688",2013-01-08,"020000563",65
"19689",2013-01-08,"020000564",39
"19690",2013-01-08,"020000566",42
"19691",2013-01-08,"020000571",37
"19692",2013-01-08,"020000573",54
"19693",2013-01-08,"020000575",56
"19694",2013-01-08,"020000577",52
"19695",2013-01-08,"020000578",53
